file_id,accuracy,stress,phones,total,text,phones-accuracy,speaker_id
30230086,10,10,"['AH0', 'P', 'IY1', 'L']",10,APPEAL,"[2.0, 2.0, 2.0, 2.0]",3023
30230092,10,10,['AY0'],10,I,[2.0],3023
30230092,10,10,"['K', 'AO0', 'L']",10,CALL,"[2.0, 2.0, 2.0]",3023
30230092,10,10,"['AH0', 'P', 'AH1', 'N']",10,UPON,"[2.0, 2.0, 2.0, 2.0]",3023
30230092,10,10,"['K', 'AH1', 'NG', 'G', 'R', 'EH0', 'S']",9,CONGRESS,"[2.0, 2.0, 2.0, 2.0, 2.0, 1.6, 2.0]",3023
30230092,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3023
30230092,10,10,"['D', 'UH0']",10,DO,"[2.0, 1.8]",3023
30230092,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",3023
30230092,10,5,"['IH0', 'M', 'IY1', 'D', 'IH', 'AH0', 'T', 'L', 'IY0']",9,IMMEDIATELY,"[2.0, 2.0, 1.6, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",3023
30230119,10,10,"['HH', 'ER0', 'T']",10,HURT,"[2.0, 2.0, 2.0]",3023
30230119,10,10,['AH0'],10,A,[2.0],3023
30230119,10,10,"['K', 'AE1', 'N', 'S', 'ER0']",10,CANCER,"[2.0, 2.0, 2.0, 2.0, 2.0]",3023
30230119,10,10,"['TH', 'IH0', 'NG', 'Z']",10,THINGS,"[2.0, 2.0, 2.0, 1.8]",3023
30230119,10,10,"['W', 'IH0', 'L']",10,WILL,"[2.0, 2.0, 2.0]",3023
30230119,10,10,"['N', 'EH1', 'V', 'ER0']",10,NEVER,"[2.0, 2.0, 2.0, 2.0]",3023
30230119,10,10,"['B', 'IY0']",10,BE,"[2.0, 2.0]",3023
30230119,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",3023
30230119,10,10,"['S', 'EY0', 'M']",10,SAME,"[2.0, 2.0, 1.8]",3023
30230170,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 1.8, 2.0]",3023
30230170,10,10,['AH0'],10,A,[2.0],3023
30230170,10,10,"['D', 'R', 'IY0', 'M']",10,DREAM,"[2.0, 2.0, 2.0, 2.0]",3023
30230170,10,10,"['K', 'AH0', 'M']",10,COME,"[2.0, 2.0, 2.0]",3023
30230170,10,10,"['T', 'R', 'UW0']",10,TRUE,"[2.0, 2.0, 2.0]",3023
30230170,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",3023
30230170,10,10,"['W', 'UH0', 'D']",10,WOULD,"[2.0, 2.0, 2.0]",3023
30230170,10,10,"['B', 'IY0']",10,BE,"[2.0, 2.0]",3023
30230182,10,10,"['B', 'AA1', 'S', 'K', 'IH0', 'T']",10,BASKET,"[2.0, 2.0, 2.0, 1.8, 2.0, 2.0]",3023
30230182,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",3023
30230182,10,10,['AH0'],10,A,[2.0],3023
30230182,10,10,"['L', 'IH1', 'T', 'L']",10,LITTLE,"[2.0, 2.0, 2.0, 2.0]",3023
30230182,10,10,"['S', 'M', 'AO0', 'L']",10,SMALL,"[2.0, 2.0, 2.0, 2.0]",3023
30230194,10,10,"['DH', 'IY0']",10,THE,"[2.0, 2.0]",3023
30230194,10,10,"['AY0', 'D', 'IH', 'AH1']",10,IDEA,"[2.0, 2.0, 2.0, 2.0]",3023
30230194,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",3023
30230194,10,10,"['DH', 'EH0', 'R']",10,THERE,"[2.0, 2.0, 2.0]",3023
30230194,10,10,"['IH0', 'Z']",10,IS,"[1.6, 1.6]",3023
30230194,10,10,['AH0'],10,A,[2.0],3023
30230194,10,10,"['L', 'AA0', 'JH']",10,LARGE,"[2.0, 2.0, 1.6]",3023
30230194,10,10,"['N', 'OW0']",10,NO,"[2.0, 1.8]",3023
30230209,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",3023
30230209,10,10,"['IH0', 'Z']",10,IS,"[2.0, 1.8]",3023
30230209,10,10,"['AO0', 'L']",10,ALL,"[2.0, 2.0]",3023
30230209,10,10,"['S', 'AO0', 'R', 'T', 'S']",10,SORTS,"[2.0, 2.0, 1.6, 2.0, 2.0]",3023
30230209,10,10,"['AH0', 'V']",10,OF,"[1.8, 1.8]",3023
30230209,10,10,"['D', 'AH0', 'M']",10,DUMB,"[2.0, 2.0, 1.6]",3023
30230253,10,10,['AY0'],10,I,[2.0],3023
30230253,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",3023
30230253,10,10,"['AO0', 'L']",10,ALL,"[1.8, 2.0]",3023
30230253,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",3023
30230253,10,10,"['W', 'EY0']",10,WAY,"[2.0, 2.0]",3023
30230253,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",3023
30230253,10,10,"['F', 'R', 'AH0', 'N', 'T']",10,FRONT,"[2.0, 2.0, 2.0, 1.6, 2.0]",3023
30230260,10,10,"['W', 'IY0']",10,WE,"[2.0, 2.0]",3023
30230260,10,10,"['HH', 'AE0', 'V']",10,HAVE,"[2.0, 2.0, 2.0]",3023
30230260,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",3023
30230260,10,10,"['AH2', 'N', 'D', 'AH0', 'S', 'T', 'AE1', 'N', 'D']",9,UNDERSTAND,"[1.6, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",3023
30230260,10,10,"['HH', 'AW0']",10,HOW,"[2.0, 2.0]",3023
30230260,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",3023
30230260,10,10,"['AH0', 'F', 'EH1', 'K', 'T', 'S']",10,AFFECTS,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",3023
30230260,10,10,"['AH0', 'S']",10,US,"[2.0, 2.0]",3023
30230276,10,10,['AY0'],10,I,[2.0],3023
30230276,10,10,"['D', 'UH0']",10,DO,"[2.0, 1.8]",3023
30230276,10,10,"['M', 'AY0']",10,MY,"[2.0, 2.0]",3023
30230276,10,10,"['B', 'EH0', 'S', 'T']",10,BEST,"[2.0, 2.0, 2.0, 2.0]",3023
30230276,10,10,"['W', 'ER0', 'K']",10,WORK,"[2.0, 2.0, 2.0]",3023
30230276,10,10,"['AH0', 'N']",10,ON,"[2.0, 2.0]",3023
30230276,10,10,"['DH', 'AH0']",10,THE,"[1.4, 1.4]",3023
30230276,10,10,"['F', 'L', 'AO0']",10,FLOOR,"[2.0, 2.0, 2.0]",3023
30230280,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.8]",3023
30230280,10,10,"['W', 'ER0']",10,WERE,"[2.0, 2.0]",3023
30230280,10,10,"['S', 'AH0', 'P', 'OW1', 'Z', 'D']",10,SUPPOSED,"[2.0, 2.0, 2.0, 2.0, 1.6, 1.6]",3023
30230280,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3023
30230280,10,10,"['B', 'IY0']",10,BE,"[2.0, 2.0]",3023
30230280,10,10,"['HH', 'IH', 'AH0']",10,HERE,"[2.0, 2.0, 2.0]",3023
30230280,10,10,"['F', 'AO0']",10,FOR,"[2.0, 1.8]",3023
30230280,10,10,"['M', 'IY0']",10,ME,"[2.0, 1.8]",3023
30230311,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 1.8]",3023
30230311,10,10,"['D', 'UH0']",10,DO,"[2.0, 1.8]",3023
30230311,10,10,['AY0'],10,I,[2.0],3023
30230311,10,10,"['N', 'OW0']",10,KNOW,"[2.0, 2.0]",3023
30230311,10,10,"['AH0', 'B', 'AW1', 'T']",10,ABOUT,"[1.6, 2.0, 2.0, 1.8]",3023
30230311,10,10,"['T', 'IY0']",10,TEA,"[2.0, 2.0]",3023
30230330,10,10,"['Y', 'EH0', 'T']",10,YET,"[2.0, 2.0, 2.0]",3023
30230330,10,10,"['SH', 'IY0']",10,SHE,"[2.0, 2.0]",3023
30230330,10,10,"['L', 'AH0', 'V', 'D']",10,LOVED,"[2.0, 2.0, 1.8, 2.0]",3023
30230330,10,10,"['HH', 'IH0', 'M']",10,HIM,"[2.0, 2.0, 2.0]",3023
30230330,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",3023
30230330,10,10,"['S', 'P', 'AY0', 'T']",10,SPITE,"[2.0, 2.0, 2.0, 2.0]",3023
30230330,10,10,"['AH0', 'V']",10,OF,"[2.0, 2.0]",3023
30230330,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",3023
30230330,10,10,"['AO0', 'L']",10,ALL,"[2.0, 2.0]",3023
30230336,10,10,"['Y', 'EH0', 'T']",10,YET,"[2.0, 2.0, 2.0]",3023
30230336,10,10,"['HH', 'IY0']",10,HE,"[2.0, 2.0]",3023
30230336,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",3023
30230336,10,10,"['AH0', 'F', 'R', 'EY1', 'D']",10,AFRAID,"[1.6, 2.0, 2.0, 2.0, 1.6]",3023
30230336,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",3023
30230336,10,10,"['AE0', 'K', 'T']",10,ACT,"[1.8, 2.0, 2.0]",3023
30230340,10,10,"['HH', 'IY0']",10,HE,"[2.0, 2.0]",3023
30230340,10,10,"['K', 'UH0', 'D']",10,COULD,"[2.0, 2.0, 1.8]",3023
30230340,10,10,"['N', 'AH0', 'T']",10,NOT,"[2.0, 2.0, 2.0]",3023
30230340,8,10,"['AH2', 'N', 'D', 'AH0', 'T', 'EY1', 'K']",8,UNDERTAKE,"[1.4, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8]",3023
30230340,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3023
30230340,10,10,"['L', 'IH0', 'V']",10,LIVE,"[2.0, 2.0, 1.8]",3023
30230340,10,10,"['AH0', 'N']",10,ON,"[2.0, 2.0]",3023
30230340,10,10,"['DH', 'AE0', 'T']",10,THAT,"[1.6, 2.0, 2.0]",3023
30230374,10,10,"['B', 'AH0', 'T']",10,BUT,"[2.0, 2.0, 1.6]",3023
30230374,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",3023
30230374,10,10,"['L', 'EH1', 'T', 'AH0']",10,LETTER,"[2.0, 2.0, 2.0, 2.0]",3023
30230374,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",3023
30230374,10,10,"['N', 'EH1', 'V', 'ER0']",10,NEVER,"[2.0, 2.0, 2.0, 2.0]",3023
30230374,10,10,"['F', 'AO0']",10,FOR,"[2.0, 1.8]",3023
30230374,10,10,"['HH', 'IH0', 'M']",10,HIM,"[2.0, 2.0, 2.0]",3023
30270013,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.8]",3027
30270013,10,10,"['HH', 'AE0', 'V']",10,HAVE,"[2.0, 2.0, 2.0]",3027
30270013,10,10,"['OW1', 'N', 'L', 'IY0']",10,ONLY,"[2.0, 2.0, 2.0, 2.0]",3027
30270013,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3027
30270013,10,10,"['G', 'OW0']",10,GO,"[2.0, 2.0]",3027
30270013,10,10,"['AH0', 'N']",10,ON,"[1.6, 2.0]",3027
30270014,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",3027
30270014,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 1.6, 2.0]",3027
30270014,10,10,"['W', 'EH0', 'N']",10,WHEN,"[2.0, 2.0, 2.0]",3027
30270014,10,10,['AY0'],10,I,[2.0],3027
30270014,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 1.6, 2.0]",3027
30270014,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",3027
30270014,10,10,"['M', 'AY0']",10,MY,"[2.0, 2.0]",3027
30270014,10,10,"['S', 'EH1', 'V', 'N', 'TH']",10,SEVENTH,"[2.0, 2.0, 2.0, 2.0, 2.0]",3027
30270014,10,10,"['Y', 'IH', 'AH0']",10,YEAR,"[2.0, 2.0, 2.0]",3027
30270026,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 2.0]",3027
30270026,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",3027
30270026,10,10,"['SH', 'AO0', 'T']",10,SHORT,"[2.0, 2.0, 2.0]",3027
30270026,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",3027
30270026,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",3027
30270026,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",3027
30270026,10,10,"['HH', 'IY0']",10,HE,"[2.0, 1.8]",3027
30270026,10,10,"['HH', 'AE0', 'D']",10,HAD,"[2.0, 2.0, 2.0]",3027
30270026,3,10,"['D', 'AH0', 'N']",4,DONE,"[2.0, 1.0, 1.6]",3027
30270033,10,10,['AY0'],10,I,[2.0],3027
30270033,10,10,"['HH', 'AE0', 'D']",10,HAD,"[2.0, 2.0, 2.0]",3027
30270033,10,10,"['B', 'AH0', 'T']",10,BUT,"[2.0, 2.0, 2.0]",3027
30270033,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3027
30270033,10,10,"['G', 'OW0']",10,GO,"[2.0, 2.0]",3027
30270033,10,10,"['AA1', 'F', 'T', 'AH0']",10,AFTER,"[2.0, 2.0, 2.0, 1.6]",3027
30270033,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",3027
30270033,10,10,"['F', 'AY0', 'N', 'D']",10,FIND,"[2.0, 2.0, 2.0, 2.0]",3027
30270033,10,10,"['DH', 'EH0', 'M']",10,THEM,"[2.0, 2.0, 2.0]",3027
30270049,10,10,"['SH', 'IY0']",10,SHE,"[2.0, 1.8]",3027
30270049,10,10,"['W', 'UH0', 'D']",10,WOULD,"[2.0, 2.0, 2.0]",3027
30270049,10,10,"['G', 'OW0']",10,GO,"[2.0, 2.0]",3027
30270049,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",3027
30270049,10,10,"['DH', 'EH0', 'N']",10,THEN,"[2.0, 2.0, 2.0]",3027
30270049,10,10,"['W', 'UH0', 'D']",10,WOULD,"[2.0, 2.0, 2.0]",3027
30270049,10,10,"['B', 'IY0']",10,BE,"[2.0, 2.0]",3027
30270049,10,10,"['HH', 'AE1', 'P', 'IY0']",10,HAPPY,"[2.0, 2.0, 2.0, 2.0]",3027
30270053,10,10,"['M', 'AY0']",10,MY,"[2.0, 2.0]",3027
30270053,10,10,"['F', 'IH1', 'NG', 'G', 'AH0', 'S']",10,FINGERS,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",3027
30270053,10,10,"['AO0', 'L']",10,ALL,"[2.0, 2.0]",3027
30270053,10,10,"['G', 'IH0', 'V', 'IH0', 'NG']",10,GIVING,"[2.0, 1.6, 2.0, 2.0, 2.0]",3027
30270053,10,10,"['AW0', 'T']",10,OUT,"[2.0, 2.0]",3027
30270054,10,10,"['N', 'AH0', 'T']",10,NOT,"[2.0, 2.0, 2.0]",3027
30270054,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",3027
30270054,10,10,"['SH', 'IY0']",10,SHE,"[2.0, 1.8]",3027
30270054,10,10,"['K', 'EH0', 'R', 'D']",10,CARED,"[2.0, 1.6, 1.6, 2.0]",3027
30270054,10,10,"['AH0', 'V']",10,OF,"[2.0, 2.0]",3027
30270054,10,10,"['HH', 'IH0', 'M']",10,HIM,"[2.0, 2.0, 2.0]",3027
30270073,10,10,"['B', 'AH0', 'T']",10,BUT,"[2.0, 2.0, 2.0]",3027
30270073,10,10,"['HH', 'AW0']",10,HOW,"[2.0, 2.0]",3027
30270073,10,10,['AY0'],10,I,[2.0],3027
30270073,10,10,['AY0'],10,I,[2.0],3027
30270073,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3027
30270073,10,10,"['T', 'EH0', 'L']",10,TELL,"[2.0, 2.0, 2.0]",3027
30270073,10,10,"['HH', 'AH0']",10,HER,"[2.0, 2.0]",3027
30270073,10,10,"['F', 'AA1', 'DH', 'AH0']",10,FATHER,"[2.0, 2.0, 2.0, 2.0]",3027
30270075,10,10,"['W', 'EH0', 'R']",10,WHERE,"[2.0, 1.6, 1.6]",3027
30270075,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 1.8, 2.0]",3027
30270075,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",3027
30270075,10,10,"['N', 'AY0', 'F']",10,KNIFE,"[2.0, 2.0, 2.0]",3027
30270083,10,10,"['M', 'IH0', 'S']",10,MISS,"[2.0, 2.0, 2.0]",3027
30270083,10,10,"['W', 'IY0', 'K', 'S']",10,WEEKS,"[2.0, 2.0, 2.0, 2.0]",3027
30270083,10,10,"['IH0', 'Z']",10,IS,"[2.0, 2.0]",3027
30270083,10,10,"['HH', 'AH0']",10,HER,"[2.0, 2.0]",3027
30270083,10,10,"['N', 'EY0', 'M']",10,NAME,"[2.0, 2.0, 2.0]",3027
30270093,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",3027
30270093,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",3027
30270093,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3027
30270093,10,10,"['K', 'AH0', 'M']",10,COME,"[2.0, 2.0, 2.0]",3027
30270093,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3027
30270093,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",3027
30270116,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",3027
30270116,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",3027
30270116,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 2.0]",3027
30270116,10,10,"['HH', 'IY0']",10,HE,"[2.0, 1.8]",3027
30270116,10,10,"['W', 'AA1', 'N', 'T', 'IH0', 'D']",10,WANTED,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",3027
30270121,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",3027
30270121,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",3027
30270121,10,10,"['N', 'AW0']",10,NOW,"[2.0, 2.0]",3027
30270121,10,10,"['M', 'AY0']",10,MY,"[2.0, 2.0]",3027
30270121,10,10,"['T', 'ER0', 'N']",10,TURN,"[2.0, 2.0, 2.0]",3027
30270121,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3027
30270121,10,10,"['L', 'UH0', 'K']",10,LOOK,"[2.0, 2.0, 2.0]",3027
30270121,10,10,"['AE0', 'T']",10,AT,"[2.0, 2.0]",3027
30270121,10,10,"['HH', 'IH0', 'M']",10,HIM,"[2.0, 2.0, 2.0]",3027
30270140,10,10,"['W', 'EH0', 'L']",10,WELL,"[2.0, 2.0, 2.0]",3027
30270140,10,10,"['N', 'AW0']",10,NOW,"[2.0, 2.0]",3027
30270140,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 2.0]",3027
30270140,10,10,['AA0'],10,ARE,[2.0],3027
30270140,10,10,"['W', 'IY0']",10,WE,"[2.0, 1.8]",3027
30270140,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3027
30270140,10,10,"['D', 'UH0']",10,DO,"[2.0, 1.8]",3027
30270141,10,10,"['T', 'EY0', 'K']",10,TAKE,"[2.0, 2.0, 2.0]",3027
30270141,10,10,"['AW0', 'T']",10,OUT,"[2.0, 2.0]",3027
30270141,10,10,"['Y', 'AO0']",10,YOUR,"[2.0, 2.0]",3027
30270141,10,10,"['AY0', 'Z']",10,EYES,"[2.0, 2.0]",3027
30270141,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",3027
30270141,10,10,"['G', 'EH0', 'T']",10,GET,"[2.0, 2.0, 2.0]",3027
30270141,10,10,"['DH', 'EH0', 'M']",10,THEM,"[2.0, 2.0, 2.0]",3027
30270141,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",3027
30270141,10,10,"['M', 'IY0']",10,ME,"[2.0, 2.0]",3027
30270147,8,10,"['W', 'UH0', 'D']",8,WOULD,"[1.8, 1.8, 1.0]",3027
30270147,10,10,"['DH', 'EY0']",10,THEY,"[2.0, 1.4]",3027
30270147,10,10,"['T', 'ER0', 'N']",10,TURN,"[2.0, 1.6, 2.0]",3027
30270147,10,10,"['DH', 'EH0', 'R']",10,THERE,"[1.8, 2.0, 2.0]",3027
30270151,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",3027
30270151,10,10,"['W', 'UH0', 'D']",10,WOULD,"[2.0, 2.0, 2.0]",3027
30270151,10,10,"['B', 'IY0']",10,BE,"[2.0, 1.8]",3027
30270151,10,10,"['B', 'EH0', 'S', 'T']",10,BEST,"[2.0, 2.0, 1.6, 2.0]",3027
30270161,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",3027
30270161,10,10,"['IH0', 'Z']",10,IS,"[2.0, 2.0]",3027
30270161,10,10,"['HH', 'IH0', 'Z']",10,HIS,"[2.0, 2.0, 1.8]",3027
30270161,10,10,"['S', 'T', 'AO1', 'R', 'IY0']",10,STORY,"[2.0, 2.0, 2.0, 2.0, 2.0]",3027
30270168,10,10,"['D', 'EY0', 'T', 'S']",10,DATES,"[2.0, 2.0, 2.0, 2.0]",3027
30270168,10,10,"['IH0', 'Z']",10,IS,"[2.0, 2.0]",3027
30270168,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",3027
30270168,10,10,"['N', 'EY0', 'M']",10,NAME,"[2.0, 2.0, 2.0]",3027
30270175,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",3027
30270175,10,10,"['D', 'EY0']",10,DAY,"[2.0, 2.0]",3027
30270175,10,10,"['IH0', 'Z']",10,IS,"[2.0, 2.0]",3027
30270175,10,10,"['B', 'OW0', 'TH']",10,BOTH,"[2.0, 2.0, 2.0]",3027
30270175,10,10,"['W', 'IH1', 'N', 'D', 'IY0']",10,WINDY,"[2.0, 2.0, 2.0, 2.0, 1.6]",3027
30270175,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",3027
30270175,10,10,"['R', 'EY1', 'N', 'IY0']",10,RAINY,"[2.0, 1.8, 2.0, 1.8]",3027
30460032,10,10,"['AE0', 'N', 'D']",10,AND,"[1.8, 2.0, 2.0]",3046
30460032,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",3046
30460032,10,10,"['F', 'R', 'AH0', 'M']",10,FROM,"[2.0, 2.0, 2.0, 1.6]",3046
30460032,10,10,"['M', 'IY0']",10,ME,"[2.0, 1.8]",3046
30460038,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 2.0]",3046
30460038,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 2.0]",3046
30460038,10,10,"['D', 'UH0']",10,DO,"[2.0, 1.6]",3046
30460038,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.8]",3046
30460038,10,10,"['L', 'AH0', 'K']",10,LOCK,"[2.0, 2.0, 2.0]",3046
30460038,10,10,"['AE0', 'T']",10,AT,"[2.0, 2.0]",3046
30460038,10,10,"['M', 'IY0']",10,ME,"[2.0, 1.8]",3046
30460038,10,10,"['S', 'OW0']",10,SO,"[2.0, 2.0]",3046
30460038,10,10,"['HH', 'AE0', 'D']",10,HAD,"[2.0, 2.0, 2.0]",3046
30460038,10,10,"['F', 'AO0']",10,FOR,"[2.0, 2.0]",3046
30460048,10,10,"['DH', 'EY0']",10,THEY,"[2.0, 1.8]",3046
30460048,10,10,"['W', 'AA1', 'N', 'T', 'IH0', 'NG']",10,WANTING,"[2.0, 2.0, 2.0, 2.0, 2.0, 1.8]",3046
30460048,10,10,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",10,SOMETHING,"[2.0, 2.0, 2.0, 1.8, 2.0, 2.0]",3046
30460048,10,10,"['AH0', 'V']",10,OF,"[2.0, 1.8]",3046
30460048,10,10,"['HH', 'IH0', 'M']",10,HIM,"[2.0, 2.0, 2.0]",3046
30460051,10,10,"['W', 'UH0', 'D']",10,WOULD,"[2.0, 2.0, 2.0]",3046
30460051,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 2.0]",3046
30460051,8,10,"['P', 'L', 'IY0', 'Z']",8,PLEASE,"[2.0, 2.0, 1.6, 1.6]",3046
30460051,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",3046
30460051,10,10,"['W', 'EY0', 'T']",10,WAIT,"[2.0, 1.4, 2.0]",3046
30460052,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 2.0]",3046
30460052,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",3046
30460052,10,10,['AY0'],10,I,[2.0],3046
30460052,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",3046
30460052,10,10,"['M', 'EY0', 'K']",10,MAKE,"[2.0, 2.0, 2.0]",3046
30460052,10,10,"['AH0', 'V']",10,OF,"[2.0, 1.4]",3046
30460052,10,10,"['IH0', 'T']",10,IT,"[2.0, 1.8]",3046
30460071,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 2.0]",3046
30460071,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",3046
30460071,10,10,"['SH', 'IY0']",10,SHE,"[2.0, 1.8]",3046
30460071,10,10,"['HH', 'AE0', 'Z']",10,HAS,"[2.0, 2.0, 1.8]",3046
30460071,10,10,"['AH0', 'B', 'AW1', 'T']",10,ABOUT,"[1.8, 2.0, 2.0, 2.0]",3046
30460085,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",3046
30460085,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",3046
30460085,3,10,['AH0'],4,A,[0.8],3046
30460085,10,10,"['B', 'EH0', 'D']",10,BED,"[2.0, 2.0, 2.0]",3046
30460097,10,10,['AY0'],10,I,[2.0],3046
30460097,10,10,['AY0'],10,I,[2.0],3046
30460097,10,10,"['W', 'IH0', 'L']",10,WILL,"[2.0, 2.0, 1.4]",3046
30460097,10,10,"['S', 'IY0', 'N']",10,SEEN,"[2.0, 2.0, 2.0]",3046
30460097,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",3046
30460097,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 2.0]",3046
30460097,10,10,"['HH', 'AE0', 'V']",10,HAVE,"[2.0, 2.0, 1.8]",3046
30460097,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",3046
30460097,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.8]",3046
30460097,10,10,"['W', 'AA0', 'N', 'T']",10,WANT,"[2.0, 2.0, 2.0, 2.0]",3046
30460106,10,10,"['W', 'AY0']",10,WHY,"[2.0, 2.0]",3046
30460106,10,10,"['D', 'UH0']",10,DO,"[2.0, 1.8]",3046
30460106,10,10,['AY0'],10,I,[2.0],3046
30460106,10,10,"['N', 'OW0']",10,KNOW,"[2.0, 2.0]",3046
30460106,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.8]",3046
30460110,10,10,"['AO0', 'L']",10,ALL,"[2.0, 2.0]",3046
